concept_a_id,concept_a,concept_b_id,concept_b,cooccurrence_count,gcn_adj_weight
72,concept_72,92,concept_92,3.0,0.0
72,concept_72,109,concept_109,3.0,0.0
72,concept_72,114,concept_114,3.0,0.0
72,concept_72,135,concept_135,3.0,0.0
72,concept_72,160,concept_160,3.0,0.0
72,concept_72,169,concept_169,3.0,0.0
72,concept_72,185,concept_185,3.0,0.0
72,concept_72,199,concept_199,3.0,0.0
72,concept_72,250,concept_250,3.0,0.0
72,concept_72,256,concept_256,3.0,0.0
72,concept_72,270,concept_270,3.0,0.0
73,concept_73,98,concept_98,3.0,0.0
73,concept_73,114,concept_114,3.0,0.0
73,concept_73,138,concept_138,3.0,0.0
73,concept_73,142,concept_142,3.0,0.0
73,concept_73,146,concept_146,3.0,0.0
73,concept_73,156,concept_156,3.0,0.0
73,concept_73,165,concept_165,3.0,0.0
73,concept_73,171,concept_171,3.0,0.0
73,concept_73,173,concept_173,3.0,0.0
73,concept_73,190,concept_190,3.0,0.0
73,concept_73,222,concept_222,3.0,0.0
73,concept_73,250,concept_250,3.0,0.0
73,concept_73,252,concept_252,3.0,0.0
73,concept_73,275,concept_275,3.0,0.0
73,concept_73,280,concept_280,3.0,0.0
73,concept_73,285,concept_285,3.0,0.0
73,concept_73,303,concept_303,3.0,0.0
74,concept_74,82,concept_82,3.0,0.0
74,concept_74,185,concept_185,3.0,0.0
74,concept_74,265,concept_265,3.0,0.0
75,concept_75,137,concept_137,3.0,0.0
75,concept_75,141,concept_141,3.0,0.0
75,concept_75,176,concept_176,3.0,0.0
76,concept_76,114,concept_114,3.0,0.0
76,concept_76,142,concept_142,3.0,0.0
76,concept_76,143,concept_143,3.0,0.0
76,concept_76,280,concept_280,3.0,0.0
76,concept_76,285,concept_285,3.0,0.0
77,concept_77,200,concept_200,3.0,0.0
77,concept_77,206,concept_206,3.0,0.0
77,concept_77,226,concept_226,3.0,0.0
77,concept_77,302,concept_302,3.0,0.0
78,concept_78,124,concept_124,3.0,0.0
78,concept_78,137,concept_137,3.0,0.0
78,concept_78,142,concept_142,3.0,0.0
78,concept_78,171,concept_171,3.0,0.0
78,concept_78,185,concept_185,3.0,0.0
78,concept_78,200,concept_200,3.0,0.0
78,concept_78,281,concept_281,3.0,0.0
78,concept_78,296,concept_296,3.0,0.0
79,concept_79,80,concept_80,3.0,0.0
79,concept_79,86,concept_86,3.0,0.0
79,concept_79,112,concept_112,3.0,0.0
79,concept_79,113,concept_113,3.0,0.0
79,concept_79,130,concept_130,3.0,0.0
79,concept_79,139,concept_139,3.0,0.0
79,concept_79,140,concept_140,3.0,0.0
79,concept_79,181,concept_181,3.0,0.0
79,concept_79,188,concept_188,3.0,0.0
79,concept_79,224,concept_224,3.0,0.0
79,concept_79,225,concept_225,3.0,0.0
79,concept_79,257,concept_257,3.0,0.0
79,concept_79,265,concept_265,3.0,0.0
79,concept_79,266,concept_266,3.0,0.0
79,concept_79,272,concept_272,3.0,0.0
79,concept_79,284,concept_284,3.0,0.0
79,concept_79,288,concept_288,3.0,0.0
79,concept_79,307,concept_307,3.0,0.0
80,concept_80,81,concept_81,3.0,0.0
80,concept_80,83,concept_83,3.0,0.0
80,concept_80,87,concept_87,3.0,0.0
80,concept_80,107,concept_107,3.0,0.0
80,concept_80,113,concept_113,3.0,0.0
80,concept_80,120,concept_120,3.0,0.0
80,concept_80,169,concept_169,3.0,0.0
80,concept_80,171,concept_171,3.0,0.0
80,concept_80,190,concept_190,3.0,0.0
80,concept_80,252,concept_252,3.0,0.0
80,concept_80,257,concept_257,3.0,0.0
80,concept_80,287,concept_287,3.0,0.0
80,concept_80,301,concept_301,3.0,0.0
80,concept_80,302,concept_302,3.0,0.0
81,concept_81,86,concept_86,3.0,0.0
81,concept_81,93,concept_93,3.0,0.0
81,concept_81,128,concept_128,3.0,0.0
81,concept_81,140,concept_140,3.0,0.0
81,concept_81,147,concept_147,3.0,0.0
81,concept_81,153,concept_153,3.0,0.0
81,concept_81,158,concept_158,3.0,0.0
81,concept_81,159,concept_159,3.0,0.0
81,concept_81,174,concept_174,3.0,0.0
81,concept_81,179,concept_179,3.0,0.0
81,concept_81,181,concept_181,3.0,0.0
81,concept_81,196,concept_196,3.0,0.0
81,concept_81,217,concept_217,3.0,0.0
81,concept_81,225,concept_225,3.0,0.0
81,concept_81,227,concept_227,3.0,0.0
81,concept_81,231,concept_231,3.0,0.0
81,concept_81,232,concept_232,3.0,0.0
81,concept_81,233,concept_233,3.0,0.0
81,concept_81,245,concept_245,3.0,0.0
81,concept_81,249,concept_249,3.0,0.0
81,concept_81,256,concept_256,3.0,0.0
81,concept_81,263,concept_263,3.0,0.0
81,concept_81,279,concept_279,3.0,0.0
82,concept_82,84,concept_84,3.0,0.0
82,concept_82,88,concept_88,3.0,0.0
82,concept_82,114,concept_114,3.0,0.0
82,concept_82,119,concept_119,3.0,0.0
82,concept_82,122,concept_122,3.0,0.0
82,concept_82,129,concept_129,3.0,0.0
82,concept_82,132,concept_132,3.0,0.0
82,concept_82,133,concept_133,3.0,0.0
82,concept_82,134,concept_134,3.0,0.0
82,concept_82,137,concept_137,3.0,0.0
82,concept_82,138,concept_138,3.0,0.0
82,concept_82,147,concept_147,3.0,0.0
82,concept_82,157,concept_157,3.0,0.0
82,concept_82,168,concept_168,3.0,0.0
82,concept_82,172,concept_172,3.0,0.0
82,concept_82,179,concept_179,3.0,0.0
82,concept_82,181,concept_181,3.0,0.0
82,concept_82,191,concept_191,3.0,0.0
82,concept_82,202,concept_202,3.0,0.0
82,concept_82,206,concept_206,3.0,0.0
82,concept_82,210,concept_210,3.0,0.0
82,concept_82,214,concept_214,3.0,0.0
82,concept_82,222,concept_222,3.0,0.0
82,concept_82,229,concept_229,3.0,0.0
82,concept_82,254,concept_254,3.0,0.0
82,concept_82,261,concept_261,3.0,0.0
82,concept_82,276,concept_276,3.0,0.0
82,concept_82,307,concept_307,3.0,0.0
83,concept_83,84,concept_84,3.0,0.0
83,concept_83,91,concept_91,3.0,0.0
83,concept_83,94,concept_94,3.0,0.0
83,concept_83,96,concept_96,3.0,0.0
83,concept_83,122,concept_122,3.0,0.0
83,concept_83,134,concept_134,3.0,0.0
83,concept_83,155,concept_155,3.0,0.0
83,concept_83,168,concept_168,3.0,0.0
83,concept_83,194,concept_194,3.0,0.0
83,concept_83,196,concept_196,3.0,0.0
83,concept_83,215,concept_215,3.0,0.0
83,concept_83,229,concept_229,3.0,0.0
83,concept_83,234,concept_234,3.0,0.0
83,concept_83,237,concept_237,3.0,0.0
83,concept_83,245,concept_245,3.0,0.0
83,concept_83,254,concept_254,3.0,0.0
83,concept_83,275,concept_275,3.0,0.0
83,concept_83,277,concept_277,3.0,0.0
83,concept_83,287,concept_287,3.0,0.0
83,concept_83,291,concept_291,3.0,0.0
84,concept_84,88,concept_88,3.0,0.0
84,concept_84,161,concept_161,3.0,0.0
84,concept_84,206,concept_206,3.0,0.0
84,concept_84,281,concept_281,3.0,0.0
85,concept_85,109,concept_109,3.0,0.0
85,concept_85,152,concept_152,3.0,0.0
85,concept_85,154,concept_154,3.0,0.0
85,concept_85,155,concept_155,3.0,0.0
85,concept_85,165,concept_165,3.0,0.0
85,concept_85,200,concept_200,3.0,0.0
85,concept_85,206,concept_206,3.0,0.0
85,concept_85,217,concept_217,3.0,0.0
85,concept_85,222,concept_222,3.0,0.0
85,concept_85,248,concept_248,3.0,0.0
85,concept_85,250,concept_250,3.0,0.0
85,concept_85,280,concept_280,3.0,0.0
85,concept_85,291,concept_291,3.0,0.0
85,concept_85,295,concept_295,3.0,0.0
86,concept_86,89,concept_89,3.0,0.0
86,concept_86,91,concept_91,3.0,0.0
86,concept_86,114,concept_114,3.0,0.0
86,concept_86,118,concept_118,3.0,0.0
86,concept_86,136,concept_136,3.0,0.0
86,concept_86,138,concept_138,3.0,0.0
86,concept_86,139,concept_139,3.0,0.0
86,concept_86,147,concept_147,3.0,0.0
86,concept_86,154,concept_154,3.0,0.0
86,concept_86,155,concept_155,3.0,0.0
86,concept_86,156,concept_156,3.0,0.0
86,concept_86,160,concept_160,3.0,0.0
86,concept_86,169,concept_169,3.0,0.0
86,concept_86,177,concept_177,3.0,0.0
86,concept_86,195,concept_195,3.0,0.0
86,concept_86,200,concept_200,3.0,0.0
86,concept_86,206,concept_206,3.0,0.0
86,concept_86,220,concept_220,3.0,0.0
86,concept_86,223,concept_223,3.0,0.0
86,concept_86,227,concept_227,3.0,0.0
86,concept_86,233,concept_233,3.0,0.0
86,concept_86,250,concept_250,3.0,0.0
86,concept_86,251,concept_251,3.0,0.0
86,concept_86,291,concept_291,3.0,0.0
86,concept_86,306,concept_306,3.0,0.0
87,concept_87,97,concept_97,3.0,0.0
87,concept_87,101,concept_101,3.0,0.0
87,concept_87,115,concept_115,3.0,0.0
87,concept_87,116,concept_116,3.0,0.0
87,concept_87,123,concept_123,3.0,0.0
87,concept_87,133,concept_133,3.0,0.0
87,concept_87,154,concept_154,3.0,0.0
87,concept_87,155,concept_155,3.0,0.0
87,concept_87,183,concept_183,3.0,0.0
87,concept_87,184,concept_184,3.0,0.0
87,concept_87,199,concept_199,3.0,0.0
87,concept_87,206,concept_206,3.0,0.0
87,concept_87,237,concept_237,3.0,0.0
87,concept_87,250,concept_250,3.0,0.0
87,concept_87,271,concept_271,3.0,0.0
87,concept_87,275,concept_275,3.0,0.0
87,concept_87,280,concept_280,3.0,0.0
87,concept_87,303,concept_303,3.0,0.0
87,concept_87,309,concept_309,3.0,0.0
88,concept_88,90,concept_90,3.0,0.0
88,concept_88,94,concept_94,3.0,0.0
88,concept_88,99,concept_99,3.0,0.0
88,concept_88,100,concept_100,3.0,0.0
88,concept_88,101,concept_101,3.0,0.0
88,concept_88,106,concept_106,3.0,0.0
88,concept_88,111,concept_111,3.0,0.0
88,concept_88,128,concept_128,3.0,0.0
88,concept_88,134,concept_134,3.0,0.0
88,concept_88,143,concept_143,3.0,0.0
88,concept_88,144,concept_144,3.0,0.0
88,concept_88,164,concept_164,3.0,0.0
88,concept_88,171,concept_171,3.0,0.0
88,concept_88,180,concept_180,3.0,0.0
88,concept_88,187,concept_187,3.0,0.0
88,concept_88,189,concept_189,3.0,0.0
88,concept_88,208,concept_208,3.0,0.0
88,concept_88,217,concept_217,3.0,0.0
88,concept_88,234,concept_234,3.0,0.0
88,concept_88,241,concept_241,3.0,0.0
88,concept_88,249,concept_249,3.0,0.0
88,concept_88,251,concept_251,3.0,0.0
88,concept_88,253,concept_253,3.0,0.0
88,concept_88,262,concept_262,3.0,0.0
88,concept_88,266,concept_266,3.0,0.0
88,concept_88,267,concept_267,3.0,0.0
88,concept_88,269,concept_269,3.0,0.0
88,concept_88,278,concept_278,3.0,0.0
88,concept_88,288,concept_288,3.0,0.0
88,concept_88,290,concept_290,3.0,0.0
89,concept_89,98,concept_98,3.0,0.0
89,concept_89,99,concept_99,3.0,0.0
89,concept_89,104,concept_104,3.0,0.0
89,concept_89,105,concept_105,3.0,0.0
89,concept_89,114,concept_114,3.0,0.0
89,concept_89,128,concept_128,3.0,0.0
89,concept_89,136,concept_136,3.0,0.0
89,concept_89,138,concept_138,3.0,0.0
89,concept_89,140,concept_140,3.0,0.0
89,concept_89,159,concept_159,3.0,0.0
89,concept_89,165,concept_165,3.0,0.0
89,concept_89,167,concept_167,3.0,0.0
89,concept_89,179,concept_179,3.0,0.0
89,concept_89,191,concept_191,3.0,0.0
89,concept_89,230,concept_230,3.0,0.0
89,concept_89,237,concept_237,3.0,0.0
89,concept_89,250,concept_250,3.0,0.0
89,concept_89,256,concept_256,3.0,0.0
89,concept_89,263,concept_263,3.0,0.0
89,concept_89,272,concept_272,3.0,0.0
89,concept_89,281,concept_281,3.0,0.0
89,concept_89,296,concept_296,3.0,0.0
89,concept_89,299,concept_299,3.0,0.0
90,concept_90,114,concept_114,3.0,0.0
90,concept_90,142,concept_142,3.0,0.0
90,concept_90,191,concept_191,3.0,0.0
90,concept_90,285,concept_285,3.0,0.0
91,concept_91,112,concept_112,3.0,0.0
91,concept_91,113,concept_113,3.0,0.0
91,concept_91,127,concept_127,3.0,0.0
91,concept_91,135,concept_135,3.0,0.0
91,concept_91,148,concept_148,3.0,0.0
91,concept_91,154,concept_154,3.0,0.0
91,concept_91,171,concept_171,3.0,0.0
91,concept_91,190,concept_190,3.0,0.0
91,concept_91,201,concept_201,3.0,0.0
91,concept_91,285,concept_285,3.0,0.0
92,concept_92,93,concept_93,3.0,0.0
92,concept_92,109,concept_109,3.0,0.0
92,concept_92,115,concept_115,3.0,0.0
92,concept_92,119,concept_119,3.0,0.0
92,concept_92,123,concept_123,3.0,0.0
92,concept_92,129,concept_129,3.0,0.0
92,concept_92,130,concept_130,3.0,0.0
92,concept_92,132,concept_132,3.0,0.0
92,concept_92,134,concept_134,3.0,0.0
92,concept_92,137,concept_137,3.0,0.0
92,concept_92,139,concept_139,3.0,0.0
92,concept_92,156,concept_156,3.0,0.0
92,concept_92,161,concept_161,3.0,0.0
92,concept_92,166,concept_166,3.0,0.0
92,concept_92,188,concept_188,3.0,0.0
92,concept_92,190,concept_190,3.0,0.0
92,concept_92,191,concept_191,3.0,0.0
92,concept_92,201,concept_201,3.0,0.0
92,concept_92,208,concept_208,3.0,0.0
92,concept_92,216,concept_216,3.0,0.0
92,concept_92,217,concept_217,3.0,0.0
92,concept_92,232,concept_232,3.0,0.0
92,concept_92,234,concept_234,3.0,0.0
92,concept_92,245,concept_245,3.0,0.0
92,concept_92,251,concept_251,3.0,0.0
92,concept_92,256,concept_256,3.0,0.0
92,concept_92,262,concept_262,3.0,0.0
92,concept_92,272,concept_272,3.0,0.0
92,concept_92,275,concept_275,3.0,0.0
92,concept_92,297,concept_297,3.0,0.0
92,concept_92,301,concept_301,3.0,0.0
92,concept_92,302,concept_302,3.0,0.0
93,concept_93,114,concept_114,3.0,0.0
93,concept_93,135,concept_135,3.0,0.0
93,concept_93,156,concept_156,3.0,0.0
93,concept_93,169,concept_169,3.0,0.0
93,concept_93,185,concept_185,3.0,0.0
93,concept_93,190,concept_190,3.0,0.0
93,concept_93,199,concept_199,3.0,0.0
93,concept_93,201,concept_201,3.0,0.0
93,concept_93,252,concept_252,3.0,0.0
93,concept_93,270,concept_270,3.0,0.0
93,concept_93,301,concept_301,3.0,0.0
94,concept_94,98,concept_98,3.0,0.0
94,concept_94,114,concept_114,3.0,0.0
94,concept_94,129,concept_129,3.0,0.0
94,concept_94,135,concept_135,3.0,0.0
94,concept_94,147,concept_147,3.0,0.0
94,concept_94,161,concept_161,3.0,0.0
94,concept_94,177,concept_177,3.0,0.0
94,concept_94,190,concept_190,3.0,0.0
94,concept_94,192,concept_192,3.0,0.0
94,concept_94,257,concept_257,3.0,0.0
94,concept_94,301,concept_301,3.0,0.0
94,concept_94,302,concept_302,3.0,0.0
94,concept_94,303,concept_303,3.0,0.0
95,concept_95,185,concept_185,3.0,0.0
95,concept_95,286,concept_286,3.0,0.0
96,concept_96,107,concept_107,3.0,0.0
96,concept_96,130,concept_130,3.0,0.0
96,concept_96,159,concept_159,3.0,0.0
96,concept_96,185,concept_185,3.0,0.0
96,concept_96,186,concept_186,3.0,0.0
96,concept_96,188,concept_188,3.0,0.0
96,concept_96,191,concept_191,3.0,0.0
96,concept_96,192,concept_192,3.0,0.0
96,concept_96,201,concept_201,3.0,0.0
96,concept_96,257,concept_257,3.0,0.0
96,concept_96,263,concept_263,3.0,0.0
96,concept_96,266,concept_266,3.0,0.0
96,concept_96,272,concept_272,3.0,0.0
96,concept_96,295,concept_295,3.0,0.0
96,concept_96,296,concept_296,3.0,0.0
96,concept_96,300,concept_300,3.0,0.0
97,concept_97,136,concept_136,3.0,0.0
97,concept_97,146,concept_146,3.0,0.0
97,concept_97,161,concept_161,3.0,0.0
97,concept_97,175,concept_175,3.0,0.0
97,concept_97,176,concept_176,3.0,0.0
97,concept_97,266,concept_266,3.0,0.0
97,concept_97,270,concept_270,3.0,0.0
98,concept_98,107,concept_107,3.0,0.0
98,concept_98,113,concept_113,3.0,0.0
98,concept_98,123,concept_123,3.0,0.0
98,concept_98,136,concept_136,3.0,0.0
98,concept_98,155,concept_155,3.0,0.0
98,concept_98,159,concept_159,3.0,0.0
98,concept_98,177,concept_177,3.0,0.0
98,concept_98,185,concept_185,3.0,0.0
98,concept_98,233,concept_233,3.0,0.0
98,concept_98,266,concept_266,3.0,0.0
98,concept_98,269,concept_269,3.0,0.0
98,concept_98,287,concept_287,3.0,0.0
98,concept_98,303,concept_303,3.0,0.0
99,concept_99,128,concept_128,3.0,0.0
99,concept_99,138,concept_138,3.0,0.0
99,concept_99,176,concept_176,3.0,0.0
99,concept_99,185,concept_185,3.0,0.0
99,concept_99,191,concept_191,3.0,0.0
99,concept_99,224,concept_224,3.0,0.0
99,concept_99,266,concept_266,3.0,0.0
99,concept_99,285,concept_285,3.0,0.0
100,concept_100,108,concept_108,3.0,0.0
100,concept_100,114,concept_114,3.0,0.0
100,concept_100,123,concept_123,3.0,0.0
100,concept_100,200,concept_200,3.0,0.0
100,concept_100,265,concept_265,3.0,0.0
100,concept_100,266,concept_266,3.0,0.0
101,concept_101,161,concept_161,3.0,0.0
101,concept_101,271,concept_271,3.0,0.0
102,concept_102,155,concept_155,3.0,0.0
102,concept_102,224,concept_224,3.0,0.0
102,concept_102,265,concept_265,3.0,0.0
102,concept_102,266,concept_266,3.0,0.0
102,concept_102,286,concept_286,3.0,0.0
102,concept_102,296,concept_296,3.0,0.0
103,concept_103,108,concept_108,3.0,0.0
103,concept_103,109,concept_109,3.0,0.0
103,concept_103,123,concept_123,3.0,0.0
103,concept_103,138,concept_138,3.0,0.0
103,concept_103,155,concept_155,3.0,0.0
103,concept_103,190,concept_190,3.0,0.0
103,concept_103,195,concept_195,3.0,0.0
103,concept_103,200,concept_200,3.0,0.0
103,concept_103,201,concept_201,3.0,0.0
103,concept_103,210,concept_210,3.0,0.0
103,concept_103,224,concept_224,3.0,0.0
103,concept_103,296,concept_296,3.0,0.0
104,concept_104,114,concept_114,3.0,0.0
104,concept_104,129,concept_129,3.0,0.0
104,concept_104,155,concept_155,3.0,0.0
104,concept_104,175,concept_175,3.0,0.0
104,concept_104,185,concept_185,3.0,0.0
104,concept_104,251,concept_251,3.0,0.0
104,concept_104,285,concept_285,3.0,0.0
105,concept_105,106,concept_106,3.0,0.0
105,concept_105,130,concept_130,3.0,0.0
105,concept_105,136,concept_136,3.0,0.0
105,concept_105,137,concept_137,3.0,0.0
105,concept_105,159,concept_159,3.0,0.0
105,concept_105,173,concept_173,3.0,0.0
105,concept_105,177,concept_177,3.0,0.0
105,concept_105,192,concept_192,3.0,0.0
105,concept_105,206,concept_206,3.0,0.0
105,concept_105,217,concept_217,3.0,0.0
105,concept_105,219,concept_219,3.0,0.0
105,concept_105,222,concept_222,3.0,0.0
105,concept_105,272,concept_272,3.0,0.0
105,concept_105,273,concept_273,3.0,0.0
105,concept_105,276,concept_276,3.0,0.0
105,concept_105,281,concept_281,3.0,0.0
105,concept_105,288,concept_288,3.0,0.0
105,concept_105,294,concept_294,3.0,0.0
106,concept_106,161,concept_161,3.0,0.0
106,concept_106,176,concept_176,3.0,0.0
106,concept_106,199,concept_199,3.0,0.0
106,concept_106,210,concept_210,3.0,0.0
107,concept_107,111,concept_111,3.0,0.0
107,concept_107,112,concept_112,3.0,0.0
107,concept_107,119,concept_119,3.0,0.0
107,concept_107,121,concept_121,3.0,0.0
107,concept_107,139,concept_139,3.0,0.0
107,concept_107,174,concept_174,3.0,0.0
107,concept_107,189,concept_189,3.0,0.0
107,concept_107,196,concept_196,3.0,0.0
107,concept_107,198,concept_198,3.0,0.0
107,concept_107,227,concept_227,3.0,0.0
107,concept_107,263,concept_263,3.0,0.0
107,concept_107,276,concept_276,3.0,0.0
107,concept_107,277,concept_277,3.0,0.0
107,concept_107,288,concept_288,3.0,0.0
107,concept_107,291,concept_291,3.0,0.0
107,concept_107,300,concept_300,3.0,0.0
108,concept_108,169,concept_169,3.0,0.0
108,concept_108,195,concept_195,3.0,0.0
108,concept_108,216,concept_216,3.0,0.0
108,concept_108,221,concept_221,3.0,0.0
108,concept_108,230,concept_230,3.0,0.0
108,concept_108,235,concept_235,3.0,0.0
108,concept_108,238,concept_238,3.0,0.0
108,concept_108,243,concept_243,3.0,0.0
108,concept_108,266,concept_266,3.0,0.0
109,concept_109,110,concept_110,3.0,0.0
109,concept_109,126,concept_126,3.0,0.0
109,concept_109,134,concept_134,3.0,0.0
109,concept_109,159,concept_159,3.0,0.0
109,concept_109,164,concept_164,3.0,0.0
109,concept_109,174,concept_174,3.0,0.0
109,concept_109,203,concept_203,3.0,0.0
109,concept_109,216,concept_216,3.0,0.0
109,concept_109,219,concept_219,3.0,0.0
109,concept_109,223,concept_223,3.0,0.0
109,concept_109,225,concept_225,3.0,0.0
109,concept_109,245,concept_245,3.0,0.0
109,concept_109,278,concept_278,3.0,0.0
109,concept_109,282,concept_282,3.0,0.0
109,concept_109,291,concept_291,3.0,0.0
109,concept_109,293,concept_293,3.0,0.0
109,concept_109,307,concept_307,3.0,0.0
110,concept_110,141,concept_141,3.0,0.0
110,concept_110,200,concept_200,3.0,0.0
110,concept_110,286,concept_286,3.0,0.0
110,concept_110,287,concept_287,3.0,0.0
111,concept_111,135,concept_135,3.0,0.0
111,concept_111,144,concept_144,3.0,0.0
111,concept_111,148,concept_148,3.0,0.0
111,concept_111,180,concept_180,3.0,0.0
111,concept_111,197,concept_197,3.0,0.0
111,concept_111,200,concept_200,3.0,0.0
111,concept_111,201,concept_201,3.0,0.0
111,concept_111,225,concept_225,3.0,0.0
111,concept_111,257,concept_257,3.0,0.0
111,concept_111,296,concept_296,3.0,0.0
112,concept_112,124,concept_124,3.0,0.0
112,concept_112,133,concept_133,3.0,0.0
112,concept_112,139,concept_139,3.0,0.0
112,concept_112,156,concept_156,3.0,0.0
112,concept_112,171,concept_171,3.0,0.0
112,concept_112,216,concept_216,3.0,0.0
112,concept_112,220,concept_220,3.0,0.0
112,concept_112,230,concept_230,3.0,0.0
112,concept_112,232,concept_232,3.0,0.0
112,concept_112,276,concept_276,3.0,0.0
112,concept_112,286,concept_286,3.0,0.0
112,concept_112,291,concept_291,3.0,0.0
112,concept_112,297,concept_297,3.0,0.0
112,concept_112,306,concept_306,3.0,0.0
113,concept_113,125,concept_125,3.0,0.0
113,concept_113,153,concept_153,3.0,0.0
113,concept_113,155,concept_155,3.0,0.0
113,concept_113,167,concept_167,3.0,0.0
113,concept_113,168,concept_168,3.0,0.0
113,concept_113,169,concept_169,3.0,0.0
113,concept_113,185,concept_185,3.0,0.0
113,concept_113,196,concept_196,3.0,0.0
113,concept_113,208,concept_208,3.0,0.0
113,concept_113,220,concept_220,3.0,0.0
113,concept_113,229,concept_229,3.0,0.0
